uniq_evtype_id,uniq_event_id,match_id,event,evtype_id,play_type
1000683,1003234,100012,760,1192,goal.kick
1000684,1003234,100012,760,1193,launch
1000685,1003245,100012,771,1194,corner.crosses
1000686,1003250,100012,776,1195,flick.on
1000687,1003254,100012,780,1196,flick.on
1000688,1003258,100012,784,1197,launch
1000689,1003259,100012,785,1198,through
1000690,1003267,100012,793,1199,launch
1000691,1003269,100012,795,1200,through
1000692,1003273,100012,799,1201,goal.kick
1000693,1003281,100012,807,1202,lay.off
1000694,1003285,100012,811,1203,through
1000695,1003288,100012,814,1204,through
1000696,1003289,100012,815,1205,headed
1000697,1003298,100012,824,1206,through
1000698,1003302,100012,828,1207,through
1000699,1003318,100012,844,1208,corner.crosses
1000700,1003322,100012,848,1209,goal.kick
1000701,1003322,100012,848,1210,launch
1000702,1003324,100012,850,1211,headed
1000703,1003325,100012,851,1212,headed
1000704,1003335,100012,861,1213,through
1000705,1003346,100012,872,1214,launch
1000706,1003351,100012,877,1215,through
1000707,1003356,100012,882,1216,through
1000708,1003357,100012,883,1217,flick.on
1000709,1003357,100012,883,1218,headed
1000710,1003358,100012,884,1219,flick.on
1000711,1003370,100012,896,1220,flick.on
1000712,1003377,100012,903,1221,goal.kick
1000713,1003377,100012,903,1222,launch
1000714,1003382,100012,908,1223,free.kick
1000715,1003382,100012,908,1224,launch
1000716,1003387,100012,913,1225,corner.kick
1000717,1003388,100012,914,1226,goal.kick
1000718,1003391,100012,917,1227,launch
1000719,1003397,100012,923,1228,through
1000720,1003403,100012,929,1229,headed
1000721,1003407,100012,933,1230,free.kick
1000722,1003408,100012,934,1231,corner.kick
1000723,1003411,100012,937,1232,headed
1000724,1003414,100012,940,1233,corner.crosses
1000725,1003416,100012,942,1234,penalty.kick
1000726,1003423,100012,949,1235,headed
1000727,1003434,100012,960,1236,lay.off
1000728,1003456,100012,982,1237,"free.kick,launch"
1000729,1003459,100012,985,1238,headed
1000730,1003460,100012,986,1239,flick.on
1000731,1003476,100012,1002,1240,launch
1000732,1003477,100012,1003,1241,headed
1000733,1003482,100012,1008,1242,launch
1000734,1003484,100012,1010,1243,launch
1000735,1003485,100012,1011,1244,headed
1000736,1003485,100012,1011,1245,flick.on
1000737,1003487,100012,1013,1246,headed
1000738,1003492,100012,1018,1247,flick.on
1000739,1003501,100012,1027,1248,launch
1000740,1003503,100012,1029,1249,flick.on
1000741,1003507,100012,1033,1250,launch
1000742,1003519,100012,1045,1251,corner.kick
1000743,1003524,100012,1050,1252,through
1000744,1003525,100012,1051,1253,through
1000745,1003526,100012,1052,1254,flick.on
1000746,1003528,100012,1054,1255,free.kick
1000747,1003528,100012,1054,1256,launch
1000748,1003532,100012,1058,1257,lay.off
1000749,1003537,100012,1063,1258,lay.off
1000750,1003542,100012,1068,1259,launch
1000751,1003543,100012,1069,1260,goal.kick
1000752,1003543,100012,1069,1261,launch
1000753,1003545,100012,1071,1262,through
1000754,1003556,100012,1082,1263,launch
1000755,1003557,100012,1083,1264,gk.throws
1000756,1003558,100012,1084,1265,launch
1000757,1003559,100012,1085,1266,goal.kick
1000758,1003572,100012,1098,1267,lay.off
1000759,1003591,100012,1117,1268,launch
1000760,1003593,100012,1119,1269,lay.off
1000761,1003597,100012,1123,1270,flick.on
1000762,1003615,100013,7,1001,through
1000763,1003624,100013,16,1002,through
1000764,1003630,100013,22,1003,through
1000765,1003640,100013,32,1004,through
1000766,1003642,100013,34,1005,through
1000767,1003645,100013,37,1006,corner.crosses
1000768,1003646,100013,38,1007,through
1000769,1003649,100013,41,1008,headed
1000770,1003670,100013,62,1009,through
1000771,1003675,100013,67,1010,"free.kick,launch"
1000772,1003686,100013,78,1011,"free.kick,launch"
1000773,1003689,100013,81,1012,headed
1000774,1003695,100013,87,1013,corner.crosses
1000775,1003703,100013,95,1014,through
1000776,1003704,100013,96,1015,"goal.kick,launch"
1000777,1003710,100013,102,1016,"goal.kick,launch"
1000778,1003714,100013,106,1017,"free.kick,launch"
1000779,1003718,100013,110,1018,launch
1000780,1003722,100013,114,1019,launch
1000781,1003723,100013,115,1020,"goal.kick,launch"
1000782,1003726,100013,118,1021,headed
1000783,1003727,100013,119,1022,launch
1000784,1003728,100013,120,1023,through
1000785,1003736,100013,128,1024,"goal.kick,launch"
1000786,1003744,100013,136,1025,corner.crosses
1000787,1003747,100013,139,1026,corner.crosses
1000788,1003748,100013,140,1027,corner.kick
1000789,1003760,100013,152,1028,"goal.kick,launch"
1000790,1003762,100013,154,1029,headed
1000791,1003764,100013,156,1030,corner.crosses
1000792,1003766,100013,158,1031,corner.kick
1000793,1003769,100013,161,1032,corner.crosses
1000794,1003770,100013,162,1033,corner.kick
1000795,1003774,100013,166,1034,"goal.kick,launch"
1000796,1003778,100013,170,1035,through
1000797,1003779,100013,171,1036,headed
1000798,1003782,100013,174,1037,corner.crosses
1000799,1003786,100013,178,1038,through
1000800,1003790,100013,182,1039,through
1000801,1003806,100013,198,1040,through
1000802,1003816,100013,208,1041,penalty.kick
1000803,1003836,100013,228,1042,launch
1000804,1003845,100013,237,1043,corner.crosses
1000805,1003850,100013,242,1044,free.kick
1000806,1003877,100013,269,1045,launch
1000807,1003888,100013,280,1046,deep.crosses
1000808,1003892,100013,284,1047,through
1000809,1003895,100013,287,1048,through
1000810,1003898,100013,290,1049,"goal.kick,launch"
1000811,1003899,100013,291,1050,headed
1000812,1003910,100013,302,1051,launch
1000813,1003916,100013,308,1052,through
1000814,1003917,100013,309,1053,"goal.kick,launch"
1000815,1003922,100013,314,1054,"goal.kick,launch"
1000816,1003931,100013,323,1055,lay.off
1000817,1003940,100013,332,1056,"free.kick,launch"
1000818,1003941,100013,333,1057,gk.throws
1000819,1003958,100013,350,1058,"goal.kick,launch"
1000820,1003962,100013,354,1059,launch
1000821,1003963,100013,355,1060,goal.kick
1000822,1003969,100013,361,1061,launch
1000823,1003973,100013,365,1062,"goal.kick,launch"
1000824,1003975,100013,367,1063,headed
1000825,1003978,100013,370,1064,through
1000826,1003985,100013,377,1065,through
1000827,1003994,100013,386,1066,free.kick
1000828,1003994,100013,386,1067,deep.crosses
1000829,1003995,100013,387,1068,"goal.kick,launch"
1000830,1003999,100013,391,1069,through
1000831,1004003,100013,395,1070,through
1000832,1004005,100013,397,1071,through
1000833,1004007,100013,399,1072,gk.drop.kick
1000834,1004015,100013,407,1073,through
1000835,1004017,100013,409,1074,corner.kick
1000836,1004020,100013,412,1075,switch
1000837,1004021,100013,413,1076,through
1000838,1004022,100013,414,1077,corner.crosses
1000839,1004024,100013,416,1078,"goal.kick,launch"
1000840,1004027,100013,419,1079,headed
1000841,1004029,100013,421,1080,through
1000842,1004042,100013,434,1081,through
1000843,1004048,100013,440,1082,through
1000844,1004049,100013,441,1083,through
1000845,1004058,100013,450,1084,launch
1000846,1004077,100013,469,1085,through
1000847,1004079,100013,471,1086,"goal.kick,launch"
1000848,1004089,100013,481,1087,through
1000849,1004091,100013,483,1088,"free.kick,launch"
1000850,1004093,100013,485,1089,launch
1000851,1004097,100013,489,1090,"free.kick,launch"
1000852,1004108,100013,500,1091,gk.drop.kick
1000853,1004120,100013,512,1092,"goal.kick,launch"
1000854,1004124,100013,516,1093,through
1000855,1004128,100013,520,1094,"goal.kick,launch"
1000856,1004129,100013,521,1095,"free.kick,launch"
1000857,1004130,100013,522,1096,gk.throws
1000858,1004141,100013,533,1097,launch
1000859,1004149,100013,541,1098,launch
1000860,1004150,100013,542,1099,corner.crosses
1000861,1004165,100013,557,1100,through
1000862,1004167,100013,559,1101,corner.crosses
1000863,1004169,100013,561,1102,"goal.kick,launch"
1000864,1004177,100013,569,1103,launch
1000865,1004180,100013,572,1104,flick.on
1000866,1004186,100013,578,1105,corner.crosses
1000867,1004187,100013,579,1106,through
1000868,1004193,100013,585,1107,flick.on
1000869,1004194,100013,586,1108,"goal.kick,launch"
1000870,1004199,100013,591,1109,through
1000871,1004202,100013,594,1110,flick.on
1000872,1004206,100013,598,1111,flick.on
1000873,1004207,100013,599,1112,through
1000874,1004208,100013,600,1113,gk.drop.kick
1000875,1004210,100013,602,1114,flick.on
1000876,1004211,100013,603,1115,lay.off
1000877,1004213,100013,605,1116,through
1000878,1004223,100013,615,1117,through
1000879,1004234,100013,626,1118,flick.on
1000880,1004235,100013,627,1119,corner.crosses
1000881,1004242,100013,634,1120,launch
1000882,1004247,100013,639,1121,lay.off
1000883,1004249,100013,641,1122,free.kick
1000884,1004255,100013,647,1123,through
1000885,1004263,100013,655,1124,flick.on
1000886,1004267,100013,659,1125,free.kick
1000887,1004274,100013,666,1126,"goal.kick,launch"
1000888,1004276,100013,668,1127,through
1000889,1004277,100013,669,1128,flick.on
1000890,1004281,100013,673,1129,launch
1000891,1004284,100013,676,1130,corner.crosses
1000892,1004289,100013,681,1131,launch
1000893,1004292,100013,684,1132,headed
1000894,1004300,100013,692,1133,corner.kick
1000895,1004305,100013,697,1134,corner.crosses
1000896,1004307,100013,699,1135,"goal.kick,launch"
1000897,1004310,100013,702,1136,headed
1000898,1004314,100013,706,1137,through
1000899,1004318,100013,710,1138,corner.kick
1000900,1004321,100013,713,1139,through
1000901,1004326,100013,718,1140,flick.on
1000902,1004329,100013,721,1141,"goal.kick,launch"
1000903,1004347,100013,739,1142,through
1000904,1004350,100013,742,1143,through
1000905,1004352,100013,744,1144,through
1000906,1004354,100013,746,1145,through
1000907,1004358,100013,750,1146,corner.crosses
1000908,1004360,100013,752,1147,"goal.kick,launch"
1000909,1004367,100013,759,1148,through
1000910,1004370,100013,762,1149,launch
1000911,1004382,100013,774,1150,corner.crosses
1000912,1004411,100013,803,1151,through
1000913,1004411,100013,803,1152,launch
1000914,1004417,100013,809,1153,through
1000915,1004434,100013,826,1154,through
1000916,1004436,100013,828,1155,through
1000917,1004444,100013,836,1156,corner.crosses
1000918,1004445,100013,837,1157,corner.kick
1000919,1004446,100013,838,1158,corner.kick
1000920,1004448,100013,840,1159,corner.crosses
1000921,1004454,100013,846,1160,through
1000922,1004457,100013,849,1161,headed
1000923,1004473,100013,865,1162,through
1000924,1004474,100013,866,1163,through
1000925,1004476,100013,868,1164,corner.kick
1000926,1004485,100013,877,1165,through
1000927,1004486,100013,878,1166,gk.drop.kick
1000928,1004489,100013,881,1167,through
1000929,1004493,100013,885,1168,"free.kick,launch"
1000930,1004497,100013,889,1169,flick.on
1000931,1004507,100013,899,1170,launch
1000932,1004516,100013,908,1171,through
1000933,1004517,100013,909,1172,corner.kick
1000934,1004519,100013,911,1173,gk.drop.kick
1000935,1004537,100013,929,1174,through
1000936,1004541,100013,933,1175,"goal.kick,launch"
1000937,1004543,100013,935,1176,through
1000938,1004548,100013,940,1177,through
1000939,1004549,100013,941,1178,gk.drop.kick
1000940,1004563,100013,955,1179,corner.crosses
1000941,1004565,100013,957,1180,"goal.kick,launch"
1000942,1004568,100013,960,1181,"free.kick,launch"
1000943,1004577,100013,969,1182,launch
1000944,1004591,100013,983,1183,"goal.kick,launch"
1000945,1004594,100013,986,1184,through
1000946,1004595,100013,987,1185,lay.off
1000947,1004601,100013,993,1186,through
1000948,1004603,100013,995,1187,through
1000949,1004604,100013,996,1188,through
1000950,1004605,100013,997,1189,gk.throws
1000951,1004607,100013,999,1190,launch
1000952,1004609,100013,1001,1191,through
1000953,1004614,100013,1006,1192,lay.off
1000954,1004618,100013,1010,1193,through
1000955,1004619,100013,1011,1194,lay.off
1000956,1004625,100013,1017,1195,flick.on
1000957,1004630,100013,1022,1196,through
1000958,1004635,100013,1027,1197,free.kick
1000959,1004636,100013,1028,1198,"goal.kick,launch"
1000960,1004637,100013,1029,1199,through
1000961,1004640,100013,1032,1200,corner.crosses
1000962,1004646,100013,1038,1201,through
1000963,1004648,100013,1040,1202,"free.kick,launch"
1000964,1004651,100013,1043,1203,through
1000965,1004653,100013,1045,1204,flick.on
1000966,1004654,100013,1046,1205,corner.crosses
1000967,1004656,100013,1048,1206,corner.crosses
1000968,1004661,100013,1053,1207,corner.crosses
1000969,1004665,100013,1057,1208,through
1000970,1004670,100013,1062,1209,launch
1000971,1004672,100013,1064,1210,launch
1000972,1004672,100013,1064,1211,through
1000973,1004673,100013,1065,1212,headed
1000974,1004681,100013,1073,1213,launch
1000975,1004681,100013,1073,1214,through
1000976,1004693,100013,1085,1215,free.kick
1000977,1004693,100013,1085,1216,launch
1000978,1004694,100013,1086,1217,headed
1000979,1004695,100013,1087,1218,through
1000980,1004696,100013,1088,1219,gk.drop.kick
1000981,1004714,100013,1106,1220,launch
1000982,1004723,100013,1115,1221,flick.on
1000983,1004730,100014,3,1001,launch
1000984,1004747,100014,20,1002,launch
1000985,1004765,100014,38,1003,launch
1000986,1004768,100014,41,1004,lay.off
1000987,1004779,100014,52,1005,through
1000988,1004787,100014,60,1006,deep.crosses
1000989,1004788,100014,61,1007,gk.drop.kick
1000990,1004808,100014,81,1008,corner.crosses
1000991,1004811,100014,84,1009,free.kick
1000992,1004811,100014,84,1010,launch
1000993,1004816,100014,89,1011,free.kick
1000994,1004816,100014,89,1012,launch
1000995,1004821,100014,94,1013,through
1000996,1004822,100014,95,1014,through
1000997,1004823,100014,96,1015,goal.kick
1000998,1004827,100014,100,1016,through
1000999,1004829,100014,102,1017,through
1001000,1004831,100014,104,1018,goal.kick
1001001,1004831,100014,104,1019,launch
1001002,1004834,100014,107,1020,flick.on
1001003,1004841,100014,114,1021,launch
1001004,1004849,100014,122,1022,through
1001005,1004850,100014,123,1023,flick.on
1001006,1004850,100014,123,1024,headed
1001007,1004855,100014,128,1025,corner.crosses
1001008,1004860,100014,133,1026,through
1001009,1004861,100014,134,1027,gk.drop.kick
1001010,1004866,100014,139,1028,corner.crosses
1001011,1004872,100014,145,1029,through
1001012,1004875,100014,148,1030,headed
1001013,1004886,100014,159,1031,lay.off
1001014,1004888,100014,161,1032,headed
1001015,1004894,100014,167,1033,through
1001016,1004899,100014,172,1034,launch
1001017,1004908,100014,181,1035,launch
1001018,1004911,100014,184,1036,headed
1001019,1004917,100014,190,1037,through
1001020,1004924,100014,197,1038,through
1001021,1004928,100014,201,1039,launch
1001022,1004929,100014,202,1040,goal.kick
1001023,1004932,100014,205,1041,launch
1001024,1004933,100014,206,1042,goal.kick
1001025,1004933,100014,206,1043,launch
1001026,1004939,100014,212,1044,through
1001027,1004950,100014,223,1045,corner.crosses
1001028,1004955,100014,228,1046,corner.crosses
1001029,1004966,100014,239,1047,headed
1001030,1004971,100014,244,1048,corner.crosses
1001031,1004981,100014,254,1049,launch
1001032,1004983,100014,256,1050,free.kick
1001033,1004983,100014,256,1051,launch
1001034,1004985,100014,258,1052,headed
1001035,1004991,100014,264,1053,through
1001036,1004994,100014,267,1054,corner.kick
1001037,1004995,100014,268,1055,headed
1001038,1004996,100014,269,1056,corner.kick
1001039,1004998,100014,271,1057,headed
1001040,1005000,100014,273,1058,through
1001041,1005012,100014,285,1059,lay.off
1001042,1005016,100014,289,1060,corner.kick
1001043,1005026,100014,299,1061,through
1001044,1005027,100014,300,1062,through
1001045,1005028,100014,301,1063,lay.off
1001046,1005033,100014,306,1064,free.kick
1001047,1005036,100014,309,1065,corner.crosses
1001048,1005037,100014,310,1066,through
1001049,1005042,100014,315,1067,through
1001050,1005043,100014,316,1068,flick.on
1001051,1005043,100014,316,1069,headed
1001052,1005045,100014,318,1070,through
1001053,1005050,100014,323,1071,through
1001054,1005066,100014,339,1072,deep.crosses
1001055,1005069,100014,342,1073,deep.crosses
1001056,1005070,100014,343,1074,headed
1001057,1005073,100014,346,1075,launch
1001058,1005085,100014,358,1076,through
1001059,1005092,100014,365,1077,launch
1001060,1005096,100014,369,1078,free.kick
1001061,1005096,100014,369,1079,launch
1001062,1005097,100014,370,1080,flick.on
1001063,1005097,100014,370,1081,headed
1001064,1005102,100014,375,1082,through
1001065,1005104,100014,377,1083,corner.kick
1001066,1005106,100014,379,1084,goal.kick
1001067,1005106,100014,379,1085,launch
1001068,1005111,100014,384,1086,through
1001069,1005112,100014,385,1087,flick.on
1001070,1005112,100014,385,1088,headed
1001071,1005113,100014,386,1089,free.kick
1001072,1005113,100014,386,1090,launch
1001073,1005125,100014,398,1091,free.kick
1001074,1005125,100014,398,1092,launch
1001075,1005130,100014,403,1093,goal.kick
1001076,1005151,100014,424,1094,launch
1001077,1005159,100014,432,1095,lay.off
1001078,1005162,100014,435,1096,corner.crosses
